time_ns,clk,reset,sw,hsync,vsync,led,vgaR,vgaG,vgaB,pix_en,video_on,x,y
16817555.000,1,0,5,1,1,6,15,0,0,1,1,434,0
16817595.000,1,0,5,1,1,6,15,0,0,1,1,435,0
16817635.000,1,0,5,1,1,6,15,0,0,1,1,436,0
16817675.000,1,0,5,1,1,6,15,0,0,1,1,437,0
16817715.000,1,0,5,1,1,6,15,0,0,1,1,438,0
16817755.000,1,0,5,1,1,6,15,0,0,1,1,439,0
16817795.000,1,0,5,1,1,6,15,0,0,1,1,440,0
16817835.000,1,0,5,1,1,6,15,0,0,1,1,441,0
16817875.000,1,0,5,1,1,6,15,0,0,1,1,442,0
16817915.000,1,0,5,1,1,6,15,0,0,1,1,443,0
16817955.000,1,0,5,1,1,6,15,0,0,1,1,444,0
16817995.000,1,0,5,1,1,6,15,0,0,1,1,445,0
16818035.000,1,0,5,1,1,6,15,0,0,1,1,446,0
16818075.000,1,0,5,1,1,6,15,0,0,1,1,447,0
16818115.000,1,0,5,1,1,6,15,0,0,1,1,448,0
16818155.000,1,0,5,1,1,6,15,0,0,1,1,449,0
16818195.000,1,0,5,1,1,6,15,0,0,1,1,450,0
16818235.000,1,0,5,1,1,6,15,0,0,1,1,451,0
16818275.000,1,0,5,1,1,6,15,0,0,1,1,452,0
16818315.000,1,0,5,1,1,6,15,0,0,1,1,453,0
16818355.000,1,0,5,1,1,6,15,0,0,1,1,454,0
16818395.000,1,0,5,1,1,6,15,0,0,1,1,455,0
16818435.000,1,0,5,1,1,6,15,0,0,1,1,456,0
16818475.000,1,0,5,1,1,6,15,0,0,1,1,457,0
16818515.000,1,0,5,1,1,6,15,0,0,1,1,458,0
16818555.000,1,0,5,1,1,6,15,0,0,1,1,459,0
16818595.000,1,0,5,1,1,6,15,0,0,1,1,460,0
16818635.000,1,0,5,1,1,6,15,0,0,1,1,461,0
16818675.000,1,0,5,1,1,6,15,0,0,1,1,462,0
16818715.000,1,0,5,1,1,6,15,0,0,1,1,463,0
16818755.000,1,0,5,1,1,6,15,0,0,1,1,464,0
16818795.000,1,0,5,1,1,6,15,0,0,1,1,465,0
16818835.000,1,0,5,1,1,6,15,0,0,1,1,466,0
16818875.000,1,0,5,1,1,6,15,0,0,1,1,467,0
16818915.000,1,0,5,1,1,6,15,0,0,1,1,468,0
16818955.000,1,0,5,1,1,6,15,0,0,1,1,469,0
16818995.000,1,0,5,1,1,6,15,0,0,1,1,470,0
16819035.000,1,0,5,1,1,6,15,0,0,1,1,471,0
16819075.000,1,0,5,1,1,6,15,0,0,1,1,472,0
16819115.000,1,0,5,1,1,6,15,0,0,1,1,473,0
16819155.000,1,0,5,1,1,6,15,0,0,1,1,474,0
16819195.000,1,0,5,1,1,6,15,0,0,1,1,475,0
16819235.000,1,0,5,1,1,6,15,0,0,1,1,476,0
16819275.000,1,0,5,1,1,6,15,0,0,1,1,477,0
16819315.000,1,0,5,1,1,6,15,0,0,1,1,478,0
16819355.000,1,0,5,1,1,6,15,0,0,1,1,479,0
16819395.000,1,0,5,1,1,2,0,0,15,1,1,480,0
16819435.000,1,0,5,1,1,2,0,0,15,1,1,481,0
16819475.000,1,0,5,1,1,2,0,0,15,1,1,482,0
16819515.000,1,0,5,1,1,2,0,0,15,1,1,483,0
16819555.000,1,0,5,1,1,2,0,0,15,1,1,484,0
16819595.000,1,0,5,1,1,2,0,0,15,1,1,485,0
16819635.000,1,0,5,1,1,2,0,0,15,1,1,486,0
16819675.000,1,0,5,1,1,2,0,0,15,1,1,487,0
16819715.000,1,0,5,1,1,2,0,0,15,1,1,488,0
16819755.000,1,0,5,1,1,2,0,0,15,1,1,489,0
16819795.000,1,0,5,1,1,2,0,0,15,1,1,490,0
16819835.000,1,0,5,1,1,2,0,0,15,1,1,491,0
16819875.000,1,0,5,1,1,2,0,0,15,1,1,492,0
16819915.000,1,0,5,1,1,2,0,0,15,1,1,493,0
16819955.000,1,0,5,1,1,2,0,0,15,1,1,494,0
16819995.000,1,0,5,1,1,2,0,0,15,1,1,495,0
16820035.000,1,0,5,1,1,2,0,0,15,1,1,496,0
16820075.000,1,0,5,1,1,2,0,0,15,1,1,497,0
16820115.000,1,0,5,1,1,2,0,0,15,1,1,498,0
16820155.000,1,0,5,1,1,2,0,0,15,1,1,499,0
16820195.000,1,0,5,1,1,2,0,0,15,1,1,500,0
16820235.000,1,0,5,1,1,2,0,0,15,1,1,501,0
16820275.000,1,0,5,1,1,2,0,0,15,1,1,502,0
16820315.000,1,0,5,1,1,2,0,0,15,1,1,503,0
16820355.000,1,0,5,1,1,2,0,0,15,1,1,504,0
16820395.000,1,0,5,1,1,2,0,0,15,1,1,505,0
16820435.000,1,0,5,1,1,2,0,0,15,1,1,506,0
16820475.000,1,0,5,1,1,2,0,0,15,1,1,507,0
16820515.000,1,0,5,1,1,2,0,0,15,1,1,508,0
16820555.000,1,0,5,1,1,2,0,0,15,1,1,509,0
16820595.000,1,0,5,1,1,2,0,0,15,1,1,510,0
16820635.000,1,0,5,1,1,2,0,0,15,1,1,511,0
16820675.000,1,0,5,1,1,2,0,0,15,1,1,512,0
16820715.000,1,0,5,1,1,2,0,0,15,1,1,513,0
16820755.000,1,0,5,1,1,2,0,0,15,1,1,514,0
16820795.000,1,0,5,1,1,2,0,0,15,1,1,515,0
16820835.000,1,0,5,1,1,2,0,0,15,1,1,516,0
16820875.000,1,0,5,1,1,2,0,0,15,1,1,517,0
16820915.000,1,0,5,1,1,2,0,0,15,1,1,518,0
16820955.000,1,0,5,1,1,2,0,0,15,1,1,519,0
16820995.000,1,0,5,1,1,2,0,0,15,1,1,520,0
16821035.000,1,0,5,1,1,2,0,0,15,1,1,521,0
16821075.000,1,0,5,1,1,2,0,0,15,1,1,522,0
16821115.000,1,0,5,1,1,2,0,0,15,1,1,523,0
16821155.000,1,0,5,1,1,2,0,0,15,1,1,524,0
16821195.000,1,0,5,1,1,2,0,0,15,1,1,525,0
16821235.000,1,0,5,1,1,2,0,0,15,1,1,526,0
16821275.000,1,0,5,1,1,2,0,0,15,1,1,527,0
16821315.000,1,0,5,1,1,2,0,0,15,1,1,528,0
16821355.000,1,0,5,1,1,2,0,0,15,1,1,529,0
16821395.000,1,0,5,1,1,2,0,0,15,1,1,530,0
16821435.000,1,0,5,1,1,2,0,0,15,1,1,531,0
16821475.000,1,0,5,1,1,2,0,0,15,1,1,532,0
16821515.000,1,0,5,1,1,2,0,0,15,1,1,533,0
16821555.000,1,0,5,1,1,2,0,0,15,1,1,534,0
16821595.000,1,0,5,1,1,2,0,0,15,1,1,535,0
16821635.000,1,0,5,1,1,2,0,0,15,1,1,536,0
16821675.000,1,0,5,1,1,2,0,0,15,1,1,537,0
16821715.000,1,0,5,1,1,2,0,0,15,1,1,538,0
16821755.000,1,0,5,1,1,2,0,0,15,1,1,539,0
16821795.000,1,0,5,1,1,2,0,0,15,1,1,540,0
16821835.000,1,0,5,1,1,2,0,0,15,1,1,541,0
16821875.000,1,0,5,1,1,2,0,0,15,1,1,542,0
16821915.000,1,0,5,1,1,2,0,0,15,1,1,543,0
16821955.000,1,0,5,1,1,2,0,0,15,1,1,544,0
16821995.000,1,0,5,1,1,2,0,0,15,1,1,545,0
16822035.000,1,0,5,1,1,2,0,0,15,1,1,546,0
16822075.000,1,0,5,1,1,2,0,0,15,1,1,547,0
16822115.000,1,0,5,1,1,2,0,0,15,1,1,548,0
16822155.000,1,0,5,1,1,2,0,0,15,1,1,549,0
16822195.000,1,0,5,1,1,2,0,0,15,1,1,550,0
16822235.000,1,0,5,1,1,2,0,0,15,1,1,551,0
16822275.000,1,0,5,1,1,2,0,0,15,1,1,552,0
16822315.000,1,0,5,1,1,2,0,0,15,1,1,553,0
16822355.000,1,0,5,1,1,2,0,0,15,1,1,554,0
16822395.000,1,0,5,1,1,2,0,0,15,1,1,555,0
16822435.000,1,0,5,1,1,2,0,0,15,1,1,556,0
16822475.000,1,0,5,1,1,2,0,0,15,1,1,557,0
16822515.000,1,0,5,1,1,2,0,0,15,1,1,558,0
16822555.000,1,0,5,1,1,2,0,0,15,1,1,559,0
16822595.000,1,0,5,1,1,2,0,0,0,1,1,560,0
16822635.000,1,0,5,1,1,2,0,0,0,1,1,561,0
16822675.000,1,0,5,1,1,2,0,0,0,1,1,562,0
16822715.000,1,0,5,1,1,2,0,0,0,1,1,563,0
16822755.000,1,0,5,1,1,2,0,0,0,1,1,564,0
16822795.000,1,0,5,1,1,2,0,0,0,1,1,565,0
16822835.000,1,0,5,1,1,2,0,0,0,1,1,566,0
16822875.000,1,0,5,1,1,2,0,0,0,1,1,567,0
16822915.000,1,0,5,1,1,2,0,0,0,1,1,568,0
16822955.000,1,0,5,1,1,2,0,0,0,1,1,569,0
16822995.000,1,0,5,1,1,2,0,0,0,1,1,570,0
16823035.000,1,0,5,1,1,2,0,0,0,1,1,571,0
16823075.000,1,0,5,1,1,2,0,0,0,1,1,572,0
16823115.000,1,0,5,1,1,2,0,0,0,1,1,573,0
16823155.000,1,0,5,1,1,2,0,0,0,1,1,574,0
16823195.000,1,0,5,1,1,2,0,0,0,1,1,575,0
16823235.000,1,0,5,1,1,2,0,0,0,1,1,576,0
16823275.000,1,0,5,1,1,2,0,0,0,1,1,577,0
16823315.000,1,0,5,1,1,2,0,0,0,1,1,578,0
16823355.000,1,0,5,1,1,2,0,0,0,1,1,579,0
16823395.000,1,0,5,1,1,2,0,0,0,1,1,580,0
16823435.000,1,0,5,1,1,2,0,0,0,1,1,581,0
16823475.000,1,0,5,1,1,2,0,0,0,1,1,582,0
16823515.000,1,0,5,1,1,2,0,0,0,1,1,583,0
16823555.000,1,0,5,1,1,2,0,0,0,1,1,584,0
16823595.000,1,0,5,1,1,2,0,0,0,1,1,585,0
16823635.000,1,0,5,1,1,2,0,0,0,1,1,586,0
16823675.000,1,0,5,1,1,2,0,0,0,1,1,587,0
16823715.000,1,0,5,1,1,2,0,0,0,1,1,588,0
16823755.000,1,0,5,1,1,2,0,0,0,1,1,589,0
16823795.000,1,0,5,1,1,2,0,0,0,1,1,590,0
16823835.000,1,0,5,1,1,2,0,0,0,1,1,591,0
16823875.000,1,0,5,1,1,2,0,0,0,1,1,592,0
16823915.000,1,0,5,1,1,2,0,0,0,1,1,593,0
16823955.000,1,0,5,1,1,2,0,0,0,1,1,594,0
16823995.000,1,0,5,1,1,2,0,0,0,1,1,595,0
16824035.000,1,0,5,1,1,2,0,0,0,1,1,596,0
16824075.000,1,0,5,1,1,2,0,0,0,1,1,597,0
16824115.000,1,0,5,1,1,2,0,0,0,1,1,598,0
16824155.000,1,0,5,1,1,2,0,0,0,1,1,599,0
16824195.000,1,0,5,1,1,2,0,0,0,1,1,600,0
16824235.000,1,0,5,1,1,2,0,0,0,1,1,601,0
16824275.000,1,0,5,1,1,2,0,0,0,1,1,602,0
16824315.000,1,0,5,1,1,2,0,0,0,1,1,603,0
16824355.000,1,0,5,1,1,2,0,0,0,1,1,604,0
16824395.000,1,0,5,1,1,2,0,0,0,1,1,605,0
16824435.000,1,0,5,1,1,2,0,0,0,1,1,606,0
16824475.000,1,0,5,1,1,2,0,0,0,1,1,607,0
16824515.000,1,0,5,1,1,2,0,0,0,1,1,608,0
16824555.000,1,0,5,1,1,2,0,0,0,1,1,609,0
16824595.000,1,0,5,1,1,2,0,0,0,1,1,610,0
16824635.000,1,0,5,1,1,2,0,0,0,1,1,611,0
16824675.000,1,0,5,1,1,2,0,0,0,1,1,612,0
16824715.000,1,0,5,1,1,2,0,0,0,1,1,613,0
16824755.000,1,0,5,1,1,2,0,0,0,1,1,614,0
16824795.000,1,0,5,1,1,2,0,0,0,1,1,615,0
16824835.000,1,0,5,1,1,2,0,0,0,1,1,616,0
16824875.000,1,0,5,1,1,2,0,0,0,1,1,617,0
16824915.000,1,0,5,1,1,2,0,0,0,1,1,618,0
16824955.000,1,0,5,1,1,2,0,0,0,1,1,619,0
16824995.000,1,0,5,1,1,2,0,0,0,1,1,620,0
16825035.000,1,0,5,1,1,2,0,0,0,1,1,621,0
16825075.000,1,0,5,1,1,2,0,0,0,1,1,622,0
16825115.000,1,0,5,1,1,2,0,0,0,1,1,623,0
16825155.000,1,0,5,1,1,2,0,0,0,1,1,624,0
16825195.000,1,0,5,1,1,2,0,0,0,1,1,625,0
16825235.000,1,0,5,1,1,2,0,0,0,1,1,626,0
16825275.000,1,0,5,1,1,2,0,0,0,1,1,627,0
16825315.000,1,0,5,1,1,2,0,0,0,1,1,628,0
16825355.000,1,0,5,1,1,2,0,0,0,1,1,629,0
16825395.000,1,0,5,1,1,2,0,0,0,1,1,630,0
16825435.000,1,0,5,1,1,2,0,0,0,1,1,631,0
16825475.000,1,0,5,1,1,2,0,0,0,1,1,632,0
16825515.000,1,0,5,1,1,2,0,0,0,1,1,633,0
16825555.000,1,0,5,1,1,2,0,0,0,1,1,634,0
16825595.000,1,0,5,1,1,2,0,0,0,1,1,635,0
16825635.000,1,0,5,1,1,2,0,0,0,1,1,636,0
16825675.000,1,0,5,1,1,2,0,0,0,1,1,637,0
16825715.000,1,0,5,1,1,2,0,0,0,1,1,638,0
16825755.000,1,0,5,1,1,2,0,0,0,1,1,639,0
16825795.000,1,0,5,1,1,0,0,0,0,1,0,640,0
16825835.000,1,0,5,1,1,0,0,0,0,1,0,641,0
16825875.000,1,0,5,1,1,0,0,0,0,1,0,642,0
16825915.000,1,0,5,1,1,0,0,0,0,1,0,643,0
16825955.000,1,0,5,1,1,0,0,0,0,1,0,644,0
16825995.000,1,0,5,1,1,0,0,0,0,1,0,645,0
16826035.000,1,0,5,1,1,0,0,0,0,1,0,646,0
16826075.000,1,0,5,1,1,0,0,0,0,1,0,647,0
16826115.000,1,0,5,1,1,0,0,0,0,1,0,648,0
16826155.000,1,0,5,1,1,0,0,0,0,1,0,649,0
16826195.000,1,0,5,1,1,0,0,0,0,1,0,650,0
16826235.000,1,0,5,1,1,0,0,0,0,1,0,651,0
16826275.000,1,0,5,1,1,0,0,0,0,1,0,652,0
16826315.000,1,0,5,1,1,0,0,0,0,1,0,653,0
16826355.000,1,0,5,1,1,0,0,0,0,1,0,654,0
16826395.000,1,0,5,1,1,0,0,0,0,1,0,655,0
16826435.000,1,0,5,0,1,0,0,0,0,1,0,656,0
16826475.000,1,0,5,0,1,0,0,0,0,1,0,657,0
16826515.000,1,0,5,0,1,0,0,0,0,1,0,658,0
16826555.000,1,0,5,0,1,0,0,0,0,1,0,659,0
16826595.000,1,0,5,0,1,0,0,0,0,1,0,660,0
16826635.000,1,0,5,0,1,0,0,0,0,1,0,661,0
16826675.000,1,0,5,0,1,0,0,0,0,1,0,662,0
16826715.000,1,0,5,0,1,0,0,0,0,1,0,663,0
16826755.000,1,0,5,0,1,0,0,0,0,1,0,664,0
16826795.000,1,0,5,0,1,0,0,0,0,1,0,665,0
16826835.000,1,0,5,0,1,0,0,0,0,1,0,666,0
16826875.000,1,0,5,0,1,0,0,0,0,1,0,667,0
16826915.000,1,0,5,0,1,0,0,0,0,1,0,668,0
16826955.000,1,0,5,0,1,0,0,0,0,1,0,669,0
16826995.000,1,0,5,0,1,0,0,0,0,1,0,670,0
16827035.000,1,0,5,0,1,0,0,0,0,1,0,671,0
16827075.000,1,0,5,0,1,0,0,0,0,1,0,672,0
16827115.000,1,0,5,0,1,0,0,0,0,1,0,673,0
16827155.000,1,0,5,0,1,0,0,0,0,1,0,674,0
16827195.000,1,0,5,0,1,0,0,0,0,1,0,675,0
16827235.000,1,0,5,0,1,0,0,0,0,1,0,676,0
16827275.000,1,0,5,0,1,0,0,0,0,1,0,677,0
16827315.000,1,0,5,0,1,0,0,0,0,1,0,678,0
16827355.000,1,0,5,0,1,0,0,0,0,1,0,679,0
16827395.000,1,0,5,0,1,0,0,0,0,1,0,680,0
16827435.000,1,0,5,0,1,0,0,0,0,1,0,681,0
16827475.000,1,0,5,0,1,0,0,0,0,1,0,682,0
16827515.000,1,0,5,0,1,0,0,0,0,1,0,683,0
16827555.000,1,0,5,0,1,0,0,0,0,1,0,684,0
16827595.000,1,0,5,0,1,0,0,0,0,1,0,685,0
16827635.000,1,0,5,0,1,0,0,0,0,1,0,686,0
16827675.000,1,0,5,0,1,0,0,0,0,1,0,687,0
16827715.000,1,0,5,0,1,0,0,0,0,1,0,688,0
16827755.000,1,0,5,0,1,0,0,0,0,1,0,689,0
16827795.000,1,0,5,0,1,0,0,0,0,1,0,690,0
16827835.000,1,0,5,0,1,0,0,0,0,1,0,691,0
16827875.000,1,0,5,0,1,0,0,0,0,1,0,692,0
16827915.000,1,0,5,0,1,0,0,0,0,1,0,693,0
16827955.000,1,0,5,0,1,0,0,0,0,1,0,694,0
16827995.000,1,0,5,0,1,0,0,0,0,1,0,695,0
16828035.000,1,0,5,0,1,0,0,0,0,1,0,696,0
16828075.000,1,0,5,0,1,0,0,0,0,1,0,697,0
16828115.000,1,0,5,0,1,0,0,0,0,1,0,698,0
16828155.000,1,0,5,0,1,0,0,0,0,1,0,699,0
16828195.000,1,0,5,0,1,0,0,0,0,1,0,700,0
16828235.000,1,0,5,0,1,0,0,0,0,1,0,701,0
16828275.000,1,0,5,0,1,0,0,0,0,1,0,702,0
16828315.000,1,0,5,0,1,0,0,0,0,1,0,703,0
16828355.000,1,0,5,0,1,0,0,0,0,1,0,704,0
16828395.000,1,0,5,0,1,0,0,0,0,1,0,705,0
16828435.000,1,0,5,0,1,0,0,0,0,1,0,706,0
16828475.000,1,0,5,0,1,0,0,0,0,1,0,707,0
16828515.000,1,0,5,0,1,0,0,0,0,1,0,708,0
16828555.000,1,0,5,0,1,0,0,0,0,1,0,709,0
16828595.000,1,0,5,0,1,0,0,0,0,1,0,710,0
16828635.000,1,0,5,0,1,0,0,0,0,1,0,711,0
16828675.000,1,0,5,0,1,0,0,0,0,1,0,712,0
16828715.000,1,0,5,0,1,0,0,0,0,1,0,713,0
16828755.000,1,0,5,0,1,0,0,0,0,1,0,714,0
16828795.000,1,0,5,0,1,0,0,0,0,1,0,715,0
16828835.000,1,0,5,0,1,0,0,0,0,1,0,716,0
16828875.000,1,0,5,0,1,0,0,0,0,1,0,717,0
16828915.000,1,0,5,0,1,0,0,0,0,1,0,718,0
16828955.000,1,0,5,0,1,0,0,0,0,1,0,719,0
16828995.000,1,0,5,0,1,0,0,0,0,1,0,720,0
16829035.000,1,0,5,0,1,0,0,0,0,1,0,721,0
16829075.000,1,0,5,0,1,0,0,0,0,1,0,722,0
16829115.000,1,0,5,0,1,0,0,0,0,1,0,723,0
16829155.000,1,0,5,0,1,0,0,0,0,1,0,724,0
16829195.000,1,0,5,0,1,0,0,0,0,1,0,725,0
16829235.000,1,0,5,0,1,0,0,0,0,1,0,726,0
16829275.000,1,0,5,0,1,0,0,0,0,1,0,727,0
16829315.000,1,0,5,0,1,0,0,0,0,1,0,728,0
16829355.000,1,0,5,0,1,0,0,0,0,1,0,729,0
16829395.000,1,0,5,0,1,0,0,0,0,1,0,730,0
16829435.000,1,0,5,0,1,0,0,0,0,1,0,731,0
16829475.000,1,0,5,0,1,0,0,0,0,1,0,732,0
16829515.000,1,0,5,0,1,0,0,0,0,1,0,733,0
16829555.000,1,0,5,0,1,0,0,0,0,1,0,734,0
16829595.000,1,0,5,0,1,0,0,0,0,1,0,735,0
16829635.000,1,0,5,0,1,0,0,0,0,1,0,736,0
16829675.000,1,0,5,0,1,0,0,0,0,1,0,737,0
16829715.000,1,0,5,0,1,0,0,0,0,1,0,738,0
16829755.000,1,0,5,0,1,0,0,0,0,1,0,739,0
16829795.000,1,0,5,0,1,0,0,0,0,1,0,740,0
16829835.000,1,0,5,0,1,0,0,0,0,1,0,741,0
16829875.000,1,0,5,0,1,0,0,0,0,1,0,742,0
16829915.000,1,0,5,0,1,0,0,0,0,1,0,743,0
16829955.000,1,0,5,0,1,0,0,0,0,1,0,744,0
16829995.000,1,0,5,0,1,0,0,0,0,1,0,745,0
16830035.000,1,0,5,0,1,0,0,0,0,1,0,746,0
16830075.000,1,0,5,0,1,0,0,0,0,1,0,747,0
16830115.000,1,0,5,0,1,0,0,0,0,1,0,748,0
16830155.000,1,0,5,0,1,0,0,0,0,1,0,749,0
16830195.000,1,0,5,0,1,0,0,0,0,1,0,750,0
16830235.000,1,0,5,0,1,0,0,0,0,1,0,751,0
16830275.000,1,0,5,1,1,0,0,0,0,1,0,752,0
16830315.000,1,0,5,1,1,0,0,0,0,1,0,753,0
16830355.000,1,0,5,1,1,0,0,0,0,1,0,754,0
16830395.000,1,0,5,1,1,0,0,0,0,1,0,755,0
16830435.000,1,0,5,1,1,0,0,0,0,1,0,756,0
16830475.000,1,0,5,1,1,0,0,0,0,1,0,757,0
16830515.000,1,0,5,1,1,0,0,0,0,1,0,758,0
16830555.000,1,0,5,1,1,0,0,0,0,1,0,759,0
16830595.000,1,0,5,1,1,0,0,0,0,1,0,760,0
16830635.000,1,0,5,1,1,0,0,0,0,1,0,761,0
16830675.000,1,0,5,1,1,0,0,0,0,1,0,762,0
16830715.000,1,0,5,1,1,0,0,0,0,1,0,763,0
16830755.000,1,0,5,1,1,0,0,0,0,1,0,764,0
16830795.000,1,0,5,1,1,0,0,0,0,1,0,765,0
16830835.000,1,0,5,1,1,0,0,0,0,1,0,766,0
16830875.000,1,0,5,1,1,0,0,0,0,1,0,767,0
16830915.000,1,0,5,1,1,0,0,0,0,1,0,768,0
16830955.000,1,0,5,1,1,0,0,0,0,1,0,769,0
16830995.000,1,0,5,1,1,0,0,0,0,1,0,770,0
16831035.000,1,0,5,1,1,0,0,0,0,1,0,771,0
16831075.000,1,0,5,1,1,0,0,0,0,1,0,772,0
16831115.000,1,0,5,1,1,0,0,0,0,1,0,773,0
16831155.000,1,0,5,1,1,0,0,0,0,1,0,774,0
16831195.000,1,0,5,1,1,0,0,0,0,1,0,775,0
16831235.000,1,0,5,1,1,0,0,0,0,1,0,776,0
16831275.000,1,0,5,1,1,0,0,0,0,1,0,777,0
16831315.000,1,0,5,1,1,0,0,0,0,1,0,778,0
16831355.000,1,0,5,1,1,0,0,0,0,1,0,779,0
16831395.000,1,0,5,1,1,0,0,0,0,1,0,780,0
16831435.000,1,0,5,1,1,0,0,0,0,1,0,781,0
16831475.000,1,0,5,1,1,0,0,0,0,1,0,782,0
16831515.000,1,0,5,1,1,0,0,0,0,1,0,783,0
16831555.000,1,0,5,1,1,0,0,0,0,1,0,784,0
16831595.000,1,0,5,1,1,0,0,0,0,1,0,785,0
16831635.000,1,0,5,1,1,0,0,0,0,1,0,786,0
16831675.000,1,0,5,1,1,0,0,0,0,1,0,787,0
16831715.000,1,0,5,1,1,0,0,0,0,1,0,788,0
16831755.000,1,0,5,1,1,0,0,0,0,1,0,789,0
16831795.000,1,0,5,1,1,0,0,0,0,1,0,790,0
16831835.000,1,0,5,1,1,0,0,0,0,1,0,791,0
16831875.000,1,0,5,1,1,0,0,0,0,1,0,792,0
16831915.000,1,0,5,1,1,0,0,0,0,1,0,793,0
16831955.000,1,0,5,1,1,0,0,0,0,1,0,794,0
16831995.000,1,0,5,1,1,0,0,0,0,1,0,795,0
16832035.000,1,0,5,1,1,0,0,0,0,1,0,796,0
16832075.000,1,0,5,1,1,0,0,0,0,1,0,797,0
16832115.000,1,0,5,1,1,0,0,0,0,1,0,798,0
16832155.000,1,0,5,1,1,0,0,0,0,1,0,799,0
16832195.000,1,0,5,1,1,6,15,15,15,1,1,0,1
